Record_Date,Equipment_ID,Equipment_Type,Fleet_Category,Manufacturer,Fuel_Type,Equipment_Age_Year,Daily_Operating_Hours,ULD_Handling_Count,Consecutive_Working_Days,Cargo_Weight_Handled_KG,Overload_Event_Count,Breakdown_Count_6M,Operator_Experience_Years,Battery_Status,Hydraulic_Leak_Observed,Warehouse_Zone,Outdoor_Usage,Warning_Indicator_Count,Downtime_Hours_Last_30D,Peak_Hour_Operations,Failure_Risk_Level
2023-05-07,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,4.8,12,44,5,25432,1,0,6,Critical,No,Import,No,1,1,Yes,Low
2023-05-07,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.7,10,72,6,31176,0,2,4,Critical,No,Export,Yes,0,0,No,Low
2023-05-07,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,7.2,12,72,14,25920,1,1,15,Critical,No,General Cargo,No,0,0,Yes,Low
2023-05-07,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,4.4,10,72,7,25704,0,0,8,Critical,No,Export,No,0,0,No,Low
2023-05-07,F-016,Forklift,Cargo,Jungheinrich,Diesel,4.2,9,25,5,15375,2,1,11,Critical,No,Cold Storage,Yes,0,1,Yes,Low
2023-05-07,F-024,Forklift,Ramp,Toyota,Electric,3.8,9,46,14,22678,1,1,10,Critical,No,General Cargo,No,0,2,Yes,Low
2023-05-07,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,0.6,9,38,10,11476,1,1,10,Critical,No,General Cargo,Yes,1,0,No,Low
2023-05-07,SL-090,Scissor Lift,Warehouse,Toyota,Diesel,0.8,11,33,15,22902,0,0,3,Critical,No,Import,No,1,0,Yes,Low
2023-05-07,F-013,Forklift,Ramp,Toyota,Diesel,3.0,9,58,5,36134,0,2,1,Critical,No,Export,No,1,0,Yes,Low
2023-05-07,BL-029,Belt Loader,Cargo,Hyster,Diesel,1.2,12,36,14,20484,1,1,13,Critical,No,Export,Yes,0,0,No,Low
2023-05-07,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,7.3,12,18,11,7866,0,1,10,Critical,No,Import,Yes,0,0,Yes,Low
2023-05-07,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,0.6,8,48,7,18816,1,1,13,Critical,No,Import,Yes,0,0,Yes,Low
2023-05-07,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,2.8,11,17,7,10642,1,1,3,Critical,No,Export,No,1,0,Yes,Low
2023-05-07,UT-071,ULD Transporter,Warehouse,TLD,Electric,7.8,11,32,11,19552,0,2,10,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-07,BL-040,Belt Loader,Ramp,Toyota,Diesel,7.8,11,48,5,20112,0,0,3,Critical,No,General Cargo,Yes,0,1,Yes,Low
2023-05-07,F-002,Forklift,Cargo,Caterpillar,Diesel,5.4,8,66,7,44616,0,2,11,Critical,No,General Cargo,Yes,0,0,Yes,Low
2023-05-07,BL-030,Belt Loader,Ramp,Caterpillar,Electric,0.7,8,56,5,35168,0,0,12,Critical,No,Cold Storage,No,1,1,Yes,Low
2023-05-07,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,2.9,12,59,12,26432,0,0,5,Critical,No,Cold Storage,No,0,0,No,Low
2023-05-07,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,7.0,9,63,5,28980,1,0,7,Critical,No,General Cargo,Yes,0,0,Yes,Low
2023-05-07,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,7.2,12,19,5,8303,1,1,14,Critical,No,Import,Yes,1,1,No,Low
2023-05-07,BL-034,Belt Loader,Warehouse,Toyota,Diesel,4.6,12,36,9,23724,0,2,12,Critical,No,General Cargo,Yes,0,1,No,Low
2023-05-07,F-006,Forklift,Warehouse,Hyster,Electric,1.9,11,46,8,17020,0,2,1,Critical,No,Export,No,1,0,No,Low
2023-05-07,F-010,Forklift,Warehouse,Hyster,Electric,4.4,8,40,9,26400,1,2,4,Critical,No,Cold Storage,Yes,1,1,No,Low
2023-05-07,F-011,Forklift,Warehouse,TLD,Electric,7.0,9,19,8,9006,2,0,10,Critical,No,Cold Storage,Yes,2,1,Yes,Low
2023-05-07,UT-074,ULD Transporter,Cargo,Jungheinrich,Diesel,1.4,12,45,11,17685,0,2,7,Critical,No,Export,Yes,0,0,Yes,Low
2023-05-08,F-018,Forklift,Cargo,Caterpillar,Electric,6.0,11,63,8,22491,0,1,5,Critical,No,Import,Yes,2,1,Yes,Low
2023-05-08,F-003,Forklift,Warehouse,Hyster,Diesel,2.3,11,35,9,15155,1,1,9,Critical,No,Import,No,1,0,Yes,Low
2023-05-08,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,4.8,10,20,8,6920,0,1,9,Critical,No,Export,No,0,0,No,Low
2023-05-08,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,3.8,13,51,7,16320,2,0,11,Critical,No,Export,Yes,1,0,Yes,Low
2023-05-08,F-019,Forklift,Ramp,Hyster,Diesel,1.6,11,48,8,24096,0,2,15,Critical,No,Import,No,2,0,Yes,Low
2023-05-08,UT-066,ULD Transporter,Warehouse,Jungheinrich,Diesel,8.0,11,40,14,16280,1,0,7,Critical,No,Export,No,0,0,Yes,Low
2023-05-08,F-020,Forklift,Warehouse,Toyota,Diesel,1.2,10,23,9,9798,0,2,12,Critical,No,Import,Yes,2,2,No,Low
2023-05-08,BL-031,Belt Loader,Cargo,Hyster,Electric,4.6,9,75,4,50250,0,1,4,Critical,No,General Cargo,No,1,1,No,Low
2023-05-08,F-009,Forklift,Ramp,Caterpillar,Electric,2.2,8,16,12,10848,1,1,4,Critical,No,Cold Storage,No,1,0,No,Low
2023-05-08,PT-078,Pallet Transporter,Cargo,Hyster,Electric,2.3,12,61,11,32635,1,1,5,Critical,No,Cold Storage,No,1,0,No,Low
2023-05-08,F-007,Forklift,Warehouse,Jungheinrich,Electric,7.2,9,20,5,9920,2,2,15,Critical,No,General Cargo,No,2,1,Yes,Low
2023-05-08,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,3.2,12,48,14,23904,2,2,6,Critical,No,Export,Yes,0,1,Yes,Low
2023-05-08,F-021,Forklift,Cargo,Toyota,Electric,5.5,8,18,11,8046,0,0,12,Critical,No,Cold Storage,No,0,2,Yes,Low
2023-05-08,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,3.7,8,68,7,44404,1,0,13,Critical,No,Cold Storage,Yes,0,0,Yes,Low
2023-05-08,F-022,Forklift,Cargo,Jungheinrich,Diesel,1.6,11,60,6,28800,2,0,9,Critical,No,General Cargo,Yes,3,0,No,Low
2023-05-08,CT-041,Cargo Tractor,Ramp,Hyster,Electric,5.1,9,45,5,24570,0,0,6,Critical,No,Cold Storage,No,0,1,Yes,Low
2023-05-08,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,5.9,12,67,10,20100,0,2,13,Critical,No,Export,No,1,0,Yes,Low
2023-05-08,SL-086,Scissor Lift,Ramp,Caterpillar,Electric,5.5,10,37,15,14134,1,0,11,Critical,No,Import,No,0,0,No,Low
2023-05-08,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,6.4,12,16,9,8384,0,0,12,Critical,No,General Cargo,Yes,1,1,No,Low
2023-05-08,UT-070,ULD Transporter,Cargo,Toyota,Electric,4.1,10,55,12,28600,1,0,1,Critical,No,Cold Storage,Yes,0,0,No,Low
2023-05-08,BL-032,Belt Loader,Ramp,TLD,Electric,1.5,12,59,11,39353,0,0,3,Critical,No,Cold Storage,No,0,0,No,Low
2023-05-08,BL-035,Belt Loader,Ramp,Toyota,Diesel,5.3,8,41,6,26199,0,2,12,Critical,No,Export,Yes,1,1,No,Low
2023-05-08,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,3.3,8,75,5,47700,1,0,3,Critical,No,Cold Storage,No,0,1,Yes,Low
2023-05-08,PT-082,Pallet Transporter,Ramp,Hyster,Electric,4.8,12,62,11,24862,0,3,9,Critical,No,Export,No,1,0,Yes,Low
2023-05-08,F-011,Forklift,Warehouse,TLD,Electric,7.0,9,49,9,32977,2,0,1,Critical,No,Import,Yes,2,1,Yes,Low
2023-05-08,F-013,Forklift,Ramp,Toyota,Diesel,3.0,9,64,6,35648,0,2,15,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-08,PT-083,Pallet Transporter,Warehouse,Jungheinrich,Electric,1.6,10,30,11,19410,0,1,7,Critical,No,General Cargo,Yes,1,1,Yes,Low
2023-05-08,F-012,Forklift,Ramp,Hyster,Electric,0.4,12,42,12,17178,0,1,6,Critical,No,Cold Storage,Yes,0,0,Yes,Low
2023-05-09,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,6.8,10,71,3,23075,0,1,2,Critical,No,Export,Yes,1,0,No,Low
2023-05-09,F-018,Forklift,Cargo,Caterpillar,Electric,6.0,12,35,10,14945,0,1,11,Critical,No,Export,Yes,2,1,No,Low
2023-05-09,UT-072,ULD Transporter,Warehouse,Hyster,Electric,4.1,12,42,10,19740,0,2,13,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-09,BL-037,Belt Loader,Ramp,TLD,Diesel,1.0,10,61,12,38186,1,0,15,Critical,No,Export,Yes,1,1,Yes,Low
2023-05-09,UT-069,ULD Transporter,Ramp,TLD,Diesel,8.1,11,53,7,23426,0,0,12,Critical,No,General Cargo,Yes,0,0,Yes,Low
2023-05-09,F-013,Forklift,Ramp,Toyota,Diesel,3.0,10,70,8,26040,0,2,3,Critical,No,Cold Storage,Yes,0,0,Yes,Low
2023-05-09,BL-039,Belt Loader,Cargo,Toyota,Diesel,1.7,12,30,8,19470,0,1,7,Critical,No,General Cargo,No,0,0,Yes,Low
2023-05-09,UT-071,ULD Transporter,Warehouse,TLD,Electric,7.8,8,38,3,24510,0,2,13,Critical,No,Cold Storage,No,0,1,Yes,Low
2023-05-09,CT-050,Cargo Tractor,Cargo,Hyster,Diesel,4.8,9,62,7,41416,2,0,4,Critical,No,Export,No,2,1,Yes,Low
2023-05-09,BL-028,Belt Loader,Cargo,Toyota,Diesel,5.3,8,33,6,19701,0,1,5,Critical,No,General Cargo,Yes,1,1,Yes,Low
2023-05-09,F-023,Forklift,Ramp,Jungheinrich,Diesel,6.5,12,15,9,8505,2,0,9,Critical,No,Cold Storage,Yes,1,0,No,Low
2023-05-09,PT-079,Pallet Transporter,Ramp,Caterpillar,Electric,2.2,12,16,10,5840,1,1,11,Critical,No,Export,Yes,1,0,No,Low
2023-05-09,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,7.7,8,24,11,15960,0,1,15,Critical,No,Export,Yes,1,0,No,Low
2023-05-09,F-012,Forklift,Ramp,Hyster,Electric,0.4,10,74,10,41588,0,2,10,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-09,PT-077,Pallet Transporter,Warehouse,Jungheinrich,Diesel,6.8,8,32,7,21152,0,0,8,Critical,No,General Cargo,No,0,1,No,Low
2023-05-09,F-019,Forklift,Ramp,Hyster,Diesel,1.6,10,71,10,47570,0,2,4,Critical,No,Import,No,2,0,Yes,Low
2023-05-09,UT-068,ULD Transporter,Warehouse,Hyster,Electric,6.0,11,24,11,12240,1,1,8,Critical,No,Export,No,0,0,No,Low
2023-05-09,F-005,Forklift,Ramp,Toyota,Diesel,4.7,12,45,10,21195,0,2,13,Critical,No,Export,No,0,0,Yes,Low
2023-05-09,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,6.1,12,28,7,16268,1,2,8,Critical,No,Import,Yes,0,0,No,Low
2023-05-09,CT-044,Cargo Tractor,Ramp,TLD,Diesel,5.2,8,20,13,8180,1,1,13,Critical,No,Export,No,0,0,Yes,Low
2023-05-09,CT-045,Cargo Tractor,Ramp,Toyota,Electric,2.3,11,18,12,7200,3,1,13,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-09,F-016,Forklift,Cargo,Jungheinrich,Diesel,4.3,9,66,11,22044,2,2,11,Critical,No,Export,Yes,0,1,No,Low
2023-05-09,F-001,Forklift,Ramp,Hyster,Diesel,7.3,12,62,11,41912,0,3,13,Critical,No,Cold Storage,No,0,0,No,Low
2023-05-09,PT-085,Pallet Transporter,Cargo,Hyster,Electric,0.7,10,70,13,37380,0,1,7,Critical,No,Import,Yes,0,0,Yes,Low
2023-05-09,F-024,Forklift,Ramp,Toyota,Electric,3.8,10,52,12,19032,1,2,15,Critical,No,Cold Storage,Yes,0,2,No,Low
2023-05-09,UT-063,ULD Transporter,Ramp,Caterpillar,Diesel,0.6,11,49,13,16072,1,1,1,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-09,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,7.0,10,34,10,21386,1,0,14,Critical,No,Cold Storage,No,0,0,No,Low
2023-05-09,CT-058,Cargo Tractor,Warehouse,Jungheinrich,Diesel,3.5,10,23,6,14674,0,2,6,Critical,No,Cold Storage,Yes,2,0,No,Low
2023-05-09,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,2.8,12,68,9,28424,0,1,6,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-09,F-025,Forklift,Cargo,Jungheinrich,Diesel,5.7,11,34,12,15470,0,2,13,Critical,No,Export,No,0,0,Yes,Low
2023-05-09,F-015,Forklift,Warehouse,Jungheinrich,Electric,3.3,12,28,7,11312,0,1,15,Critical,No,Import,Yes,0,0,Yes,Low
2023-05-09,BL-033,Belt Loader,Warehouse,Jungheinrich,Diesel,7.1,8,45,6,21600,1,1,1,Critical,No,General Cargo,Yes,0,0,No,Low
2023-05-09,F-010,Forklift,Warehouse,Hyster,Electric,4.4,8,42,5,28686,1,2,10,Critical,No,Import,No,1,1,Yes,Low
2023-05-09,F-014,Forklift,Ramp,Jungheinrich,Diesel,5.2,9,57,4,17670,1,2,8,Critical,No,General Cargo,Yes,2,0,Yes,Low
2023-05-09,BL-034,Belt Loader,Warehouse,Toyota,Diesel,4.6,8,19,4,12293,0,2,11,Critical,No,Import,Yes,0,1,Yes,Low
2023-05-10,PT-076,Pallet Transporter,Ramp,Jungheinrich,Electric,6.6,9,26,12,13104,0,0,14,Critical,No,Export,Yes,0,1,Yes,Low
2023-05-10,PT-084,Pallet Transporter,Cargo,Caterpillar,Electric,4.8,11,15,6,9060,0,1,11,Critical,No,General Cargo,Yes,0,0,No,Low
2023-05-10,F-017,Forklift,Ramp,Hyster,Electric,0.8,12,44,9,29260,2,1,14,Critical,No,Cold Storage,Yes,0,1,Yes,Low
2023-05-10,F-019,Forklift,Ramp,Hyster,Diesel,1.6,11,73,11,25550,0,2,5,Critical,No,Import,Yes,2,1,No,Low
2023-05-10,F-005,Forklift,Ramp,Toyota,Diesel,4.7,12,22,5,8030,0,2,8,Critical,No,Import,Yes,0,0,No,Low
2023-05-10,UT-074,ULD Transporter,Cargo,Jungheinrich,Diesel,1.4,12,43,8,30057,0,3,11,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-10,CT-042,Cargo Tractor,Warehouse,Toyota,Electric,6.0,12,32,13,9664,1,1,4,Critical,No,Import,No,1,0,No,Low
2023-05-10,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,8.3,11,74,10,37592,0,1,14,Critical,No,Import,Yes,1,0,Yes,Low
2023-05-10,PT-080,Pallet Transporter,Cargo,Jungheinrich,Electric,6.4,9,48,6,32784,1,1,10,Critical,No,Import,Yes,0,0,No,Low
2023-05-10,CT-043,Cargo Tractor,Cargo,Toyota,Diesel,7.3,11,74,9,45732,1,2,10,Critical,No,Import,No,1,1,No,Low
2023-05-10,F-009,Forklift,Ramp,Caterpillar,Electric,2.2,12,57,4,27018,2,1,9,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-10,CT-054,Cargo Tractor,Ramp,Caterpillar,Diesel,3.3,10,23,13,9016,1,0,5,Critical,No,Import,Yes,0,1,No,Low
2023-05-10,F-004,Forklift,Cargo,Caterpillar,Electric,7.7,8,58,10,23722,1,1,4,Critical,No,Cold Storage,No,2,1,Yes,Low
2023-05-10,UT-064,ULD Transporter,Warehouse,Caterpillar,Diesel,7.2,9,23,14,10534,1,1,8,Critical,No,Export,No,0,1,No,Low
2023-05-10,F-016,Forklift,Cargo,Jungheinrich,Diesel,4.3,12,47,5,22748,0,2,12,Critical,No,Import,No,0,0,Yes,Low
2023-05-10,CT-048,Cargo Tractor,Cargo,TLD,Diesel,3.4,9,51,12,31620,0,0,13,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-10,F-023,Forklift,Ramp,Jungheinrich,Diesel,6.5,13,38,12,22762,2,1,4,Critical,No,General Cargo,No,1,0,Yes,Low
2023-05-10,F-014,Forklift,Ramp,Jungheinrich,Diesel,5.2,11,56,11,37576,2,2,11,Critical,No,Export,No,2,1,No,Low
2023-05-10,F-002,Forklift,Cargo,Caterpillar,Diesel,5.4,10,53,6,21147,0,2,14,Critical,No,Import,No,0,0,Yes,Low
2023-05-10,F-006,Forklift,Warehouse,Hyster,Electric,1.9,10,20,8,7940,0,2,13,Critical,No,General Cargo,Yes,2,0,Yes,Low
2023-05-10,BL-035,Belt Loader,Ramp,Toyota,Diesel,5.3,8,29,5,19198,0,3,1,Critical,No,Export,No,2,1,No,Low
2023-05-10,F-003,Forklift,Warehouse,Hyster,Diesel,2.4,9,61,10,21472,2,2,1,Critical,No,General Cargo,Yes,1,0,Yes,Low
2023-05-10,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,3.5,12,71,12,38979,0,1,10,Critical,No,Cold Storage,No,2,1,Yes,Low
2023-05-10,UT-067,ULD Transporter,Ramp,Caterpillar,Electric,4.5,11,61,10,33184,2,3,6,Critical,No,General Cargo,Yes,0,0,No,Low
2023-05-10,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,4.1,10,72,6,39384,2,1,2,Critical,No,General Cargo,Yes,2,0,No,Low
2023-05-10,F-018,Forklift,Cargo,Caterpillar,Electric,6.0,12,31,11,12121,0,1,2,Critical,No,Import,No,2,1,Yes,Low
2023-05-10,F-013,Forklift,Ramp,Toyota,Diesel,3.0,12,21,11,14112,0,2,15,Critical,No,Cold Storage,Yes,0,0,Yes,Low
2023-05-10,CT-046,Cargo Tractor,Ramp,Caterpillar,Electric,3.8,9,64,6,26112,1,0,4,Critical,No,General Cargo,No,0,0,Yes,Low
2023-05-10,UT-061,ULD Transporter,Cargo,TLD,Electric,4.4,12,64,5,37056,0,0,1,Critical,No,General Cargo,Yes,1,0,No,Low
2023-05-10,CT-057,Cargo Tractor,Ramp,Caterpillar,Diesel,0.6,11,59,14,19706,1,2,6,Critical,No,Cold Storage,No,0,0,No,Low
2023-05-10,F-008,Forklift,Ramp,Caterpillar,Diesel,4.3,8,53,14,34715,2,1,14,Critical,No,Import,No,1,0,Yes,Low
2023-05-11,F-007,Forklift,Warehouse,Jungheinrich,Electric,7.2,9,58,6,19894,2,2,9,Critical,No,General Cargo,Yes,2,1,Yes,Low
2023-05-11,UT-073,ULD Transporter,Warehouse,Jungheinrich,Electric,3.0,12,25,9,13950,1,0,13,Critical,No,Export,Yes,0,0,No,Low
2023-05-11,F-020,Forklift,Warehouse,Toyota,Diesel,1.2,12,59,4,21358,0,2,5,Critical,No,Cold Storage,Yes,2,2,No,Low
2023-05-11,PT-085,Pallet Transporter,Cargo,Hyster,Electric,0.7,11,50,6,29200,0,1,7,Critical,No,Cold Storage,Yes,0,0,No,Low
2023-05-11,PT-081,Pallet Transporter,Ramp,Caterpillar,Diesel,2.8,9,33,7,9933,1,2,14,Critical,No,Cold Storage,No,2,0,No,Low
2023-05-11,BL-029,Belt Loader,Cargo,Hyster,Diesel,1.2,12,65,12,38220,1,1,5,Critical,No,Export,Yes,1,1,Yes,Low
2023-05-11,BL-026,Belt Loader,Warehouse,Caterpillar,Diesel,5.9,12,70,12,42560,0,3,10,Critical,No,Import,No,2,0,No,Low
2023-05-11,BL-027,Belt Loader,Warehouse,Jungheinrich,Electric,2.8,9,63,11,36351,1,1,7,Critical,No,Import,Yes,2,0,Yes,Low
2023-05-11,UT-065,ULD Transporter,Warehouse,TLD,Diesel,2.6,10,61,13,22082,1,0,1,Critical,No,Export,Yes,2,0,Yes,Low
2023-05-11,F-021,Forklift,Cargo,Toyota,Electric,5.5,12,17,4,10404,1,1,3,Critical,No,Import,No,0,2,No,Low
2023-05-11,UT-072,ULD Transporter,Warehouse,Hyster,Electric,4.1,11,57,9,34257,0,2,13,Critical,No,General Cargo,No,0,0,Yes,Low
2023-05-11,F-023,Forklift,Ramp,Jungheinrich,Diesel,6.5,12,39,8,17355,3,2,4,Critical,No,Import,Yes,1,0,Yes,Low
2023-05-11,CT-041,Cargo Tractor,Ramp,Hyster,Electric,5.1,11,71,8,27122,0,0,10,Critical,No,General Cargo,No,0,2,Yes,Low
2023-05-11,F-013,Forklift,Ramp,Toyota,Diesel,3.1,12,46,3,31326,0,2,13,Critical,No,Export,Yes,1,0,No,Low
2023-05-11,BL-034,Belt Loader,Warehouse,Toyota,Diesel,4.6,11,50,5,18650,0,3,9,Critical,No,Export,Yes,1,1,No,Low
2023-05-11,F-022,Forklift,Cargo,Jungheinrich,Diesel,1.6,10,67,14,35041,2,0,5,Critical,No,Export,Yes,3,0,No,Low
2023-05-11,F-005,Forklift,Ramp,Toyota,Diesel,4.7,11,74,9,41144,0,3,1,Critical,No,Import,No,0,0,Yes,Low
2023-05-11,F-025,Forklift,Cargo,Jungheinrich,Diesel,5.7,12,45,9,16875,0,3,2,Critical,No,General Cargo,Yes,0,1,No,Low
2023-05-11,F-011,Forklift,Warehouse,TLD,Electric,7.0,13,22,14,12870,2,0,8,Critical,No,Export,Yes,3,1,Yes,Low
2023-05-11,F-003,Forklift,Warehouse,Hyster,Diesel,2.4,10,74,13,43586,2,2,3,Critical,No,Export,No,1,0,Yes,Low
2023-05-11,CT-060,Cargo Tractor,Warehouse,Jungheinrich,Electric,4.4,8,28,14,12488,0,1,3,Critical,No,Cold Storage,No,0,0,Yes,Low
2023-05-11,CT-053,Cargo Tractor,Cargo,Jungheinrich,Electric,3.9,11,35,14,18935,2,1,13,Critical,No,General Cargo,Yes,2,0,No,Low
2023-05-11,CT-055,Cargo Tractor,Cargo,Jungheinrich,Diesel,6.7,11,61,10,33367,0,2,3,Critical,No,General Cargo,No,1,0,No,Low
2023-05-11,F-018,Forklift,Cargo,Caterpillar,Electric,6.0,10,65,10,43680,0,1,5,Critical,No,General Cargo,Yes,2,1,Yes,Low
2023-05-12,BL-038,Belt Loader,Ramp,Jungheinrich,Electric,7.2,11,15,11,6465,1,1,13,Critical,No,Export,Yes,1,1,No,Low
2023-05-12,F-012,Forklift,Ramp,Hyster,Electric,0.5,12,69,12,44229,0,2,8,Critical,No,Import,Yes,0,0,No,Low
2023-05-12,F-015,Forklift,Warehouse,Jungheinrich,Electric,3.3,11,60,12,28380,0,2,1,Critical,No,Import,Yes,0,0,Yes,Low
2023-05-12,PT-078,Pallet Transporter,Cargo,Hyster,Electric,2.3,8,58,11,37700,1,1,9,Critical,No,Cold Storage,No,2,1,Yes,Low
2023-05-12,F-003,Forklift,Warehouse,Hyster,Diesel,2.4,12,66,13,30822,2,2,2,Critical,No,Cold Storage,No,1,0,Yes,Low
2023-05-12,CT-047,Cargo Tractor,Warehouse,Toyota,Diesel,6.1,8,60,10,18120,1,2,1,Critical,No,Export,No,1,0,Yes,Low
2023-05-12,UT-062,ULD Transporter,Warehouse,Jungheinrich,Diesel,8.3,11,59,7,20060,0,2,14,Critical,No,Import,Yes,1,0,No,Low
2023-05-12,PT-082,Pallet Transporter,Ramp,Hyster,Electric,4.8,9,33,14,11319,0,4,13,Critical,No,General Cargo,Yes,1,0,No,Low
2023-05-12,F-013,Forklift,Ramp,Toyota,Diesel,3.1,10,36,9,16236,0,3,7,Critical,No,Import,No,1,0,No,Low
2023-05-12,F-022,Forklift,Cargo,Jungheinrich,Diesel,1.6,10,52,4,25168,2,0,2,Critical,No,Export,No,3,0,Yes,Low
2023-05-12,BL-036,Belt Loader,Warehouse,Caterpillar,Diesel,3.5,10,53,5,24274,0,1,14,Critical,No,Cold Storage,Yes,2,1,Yes,Low
2023-05-12,CT-051,Cargo Tractor,Cargo,Caterpillar,Electric,6.8,11,72,12,30600,0,2,14,Critical,No,Import,No,1,0,Yes,Low
2023-05-12,CT-052,Cargo Tractor,Cargo,Jungheinrich,Diesel,4.1,9,43,14,27434,2,1,11,Critical,No,Import,Yes,3,0,No,Low
2023-05-12,F-018,Forklift,Cargo,Caterpillar,Electric,6.1,8,16,4,5296,0,1,13,Critical,No,Cold Storage,Yes,2,1,Yes,Low
2023-05-12,CT-059,Cargo Tractor,Warehouse,Jungheinrich,Electric,6.4,9,75,7,36150,0,0,2,Critical,No,Cold Storage,Yes,2,1,Yes,Low
2023-05-12,F-011,Forklift,Warehouse,TLD,Electric,7.0,10,72,7,22752,2,0,7,Weak,No,General Cargo,Yes,4,1,No,Low
2023-05-12,BL-037,Belt Loader,Ramp,TLD,Diesel,1.0,12,39,5,18720,1,0,1,Critical,No,Import,No,1,2,Yes,Low
2023-05-12,F-024,Forklift,Ramp,Toyota,Electric,3.9,8,31,7,18631,1,3,1,Critical,No,Cold Storage,No,0,2,No,Low
2023-05-12,CT-049,Cargo Tractor,Warehouse,Toyota,Diesel,7.7,10,57,11,27759,0,1,11,Critical,No,Cold Storage,Yes,1,1,No,Low
2023-05-12,F-021,Forklift,Cargo,Toyota,Electric,5.5,11,67,11,46297,1,2,12,Critical,No,Import,Yes,0,2,No,Low
2023-05-12,F-025,Forklift,Cargo,Jungheinrich,Diesel,5.7,9,63,6,35973,1,4,9,Critical,No,Cold Storage,No,1,1,No,Low
2023-05-12,F-008,Forklift,Ramp,Caterpillar,Diesel,4.3,13,15,11,6165,2,1,2,Critical,No,Export,Yes,2,0,No,Low
2023-05-12,UT-061,ULD Transporter,Cargo,TLD,Electric,4.4,12,51,12,30090,0,0,1,Critical,No,Cold Storage,Yes,1,0,Yes,Low
2023-05-12,F-010,Forklift,Warehouse,Hyster,Electric,4.4,10,28,13,16380,0,2,1,Critical,No,Cold Storage,Yes,0,0,Yes,Low
2023-05-12,SL-090,Scissor Lift,Warehouse,Toyota,Diesel,0.8,12,55,13,16995,0,1,7,Critical,No,Export,No,2,0,No,Low
2023-05-12,BL-030,Belt Loader,Ramp,Caterpillar,Electric,0.7,11,22,10,8448,0,1,14,Critical,No,General Cargo,Yes,1,2,Yes,Low
2023-05-12,F-001,Forklift,Ramp,Hyster,Diesel,7.3,11,73,13,26645,0,3,9,Critical,No,General Cargo,Yes,1,0,Yes,Low
2023-05-12,F-017,Forklift,Ramp,Hyster,Electric,0.8,10,66,13,23826,2,1,12,Critical,No,Cold Storage,Yes,1,2,Yes,Low
2023-05-12,UT-075,ULD Transporter,Cargo,Jungheinrich,Diesel,7.0,8,60,8,31980,2,0,11,Critical,No,Cold Storage,Yes,0,0,No,Low
2023-05-12,CT-045,Cargo Tractor,Ramp,Toyota,Electric,2.3,10,30,14,14430,4,1,11,Weak,No,Import,No,1,0,No,Low
2023-05-12,CT-056,Cargo Tractor,Ramp,Jungheinrich,Diesel,3.3,10,44,11,23144,3,2,8,Critical,No,General Cargo,No,0,1,No,Low
2023-05-12,BL-031,Belt Loader,Cargo,Hyster,Electric,4.6,8,27,13,12717,0,1,5,Critical,No,General Cargo,Yes,1,2,No,Low
2023-05-12,BL-040,Belt Loader,Ramp,Toyota,Diesel,7.8,12,63,11,32256,0,0,7,Critical,No,Import,Yes,0,1,Yes,Low
2023-05-12,F-009,Forklift,Ramp,Caterpillar,Electric,2.2,13,30,13,14640,2,1,9,Critical,No,Export,Yes,1,0,Yes,Low
